Date Of Stop,Month,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Personal Injury,Property Damage,Fatal,Commercial License,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation
7/12/2017,Jul-17,2:32:00,MCP,"3rd district, Silver Spring",RECKLESS DRIVING VEHICLE IN WANTON AND WILLFUL DISREGARD FOR SAFETY OF PERSONS AND PROPERTY,NB COLUMBIA PIK @ NEW HAMPSHIRE AVE,39.05758833,-76.96868167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2013,TOYOTA,COROLLA,WHITE,Citation,21-901.1(a),Transportation Article,No,HISPANIC,M,COLUMBIA,MD,MD,A - Marked Patrol,"(39.0575883333333, -76.9686816666667)"
7/12/2017,Jul-17,2:32:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,NB COLUMBIA PIK @ NEW HAMPSHIRE AVE,39.05758833,-76.96868167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2013,TOYOTA,COROLLA,WHITE,Citation,21-201(a1),Transportation Article,No,HISPANIC,M,COLUMBIA,MD,MD,A - Marked Patrol,"(39.0575883333333, -76.9686816666667)"
7/12/2017,Jul-17,2:32:00,MCP,"3rd district, Silver Spring",DRIVER CHANGING LANES WHEN UNSAFE,NB COLUMBIA PIK @ NEW HAMPSHIRE AVE,39.05758833,-76.96868167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2013,TOYOTA,COROLLA,WHITE,Citation,21-309(b),Transportation Article,No,HISPANIC,M,COLUMBIA,MD,MD,A - Marked Patrol,"(39.0575883333333, -76.9686816666667)"
7/12/2017,Jul-17,2:32:00,MCP,"3rd district, Silver Spring",FAILURE TO MAINTAIN LEGIBLE REGISTRATION PLATE FREE FROM COVERS,NB COLUMBIA PIK @ NEW HAMPSHIRE AVE,39.05758833,-76.96868167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2013,TOYOTA,COROLLA,WHITE,Citation,13-411(c1),Transportation Article,No,HISPANIC,M,COLUMBIA,MD,MD,A - Marked Patrol,"(39.0575883333333, -76.9686816666667)"
7/12/2017,Jul-17,2:32:00,MCP,"3rd district, Silver Spring",DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION,NB COLUMBIA PIK @ NEW HAMPSHIRE AVE,39.05758833,-76.96868167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2013,TOYOTA,COROLLA,WHITE,Citation,22-204(f),Transportation Article,No,HISPANIC,M,COLUMBIA,MD,MD,A - Marked Patrol,"(39.0575883333333, -76.9686816666667)"
7/12/2017,Jul-17,12:57:00,MCP,"1st district, Rockville",FAILURE TO MAINTAIN LEGIBLE REGISTRATION PLATE FREE FROM COVERS,12254 ROCKVILLE PIKE,39.05705833,-77.12003833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2012,HOND,4S,SILVER,Warning,13-411(c1),Transportation Article,No,ASIAN,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0570583333333, -77.1200383333333)"
7/12/2017,Jul-17,15:51:00,MCP,"3rd district, Silver Spring",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,CHERRY HILL  AT CALVERTON BLVD,39.05686,-76.94800333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2014,TOYT,4S,SILVER,Citation,13-411(f),Transportation Article,No,OTHER,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.05686, -76.9480033333333)"
7/12/2017,Jul-17,21:57:00,MCP,"4th district, Wheaton",OPERATING VEHICLE ON HIGHWAY WITH UNAUTHORIZED WINDOW TINTING MATERIAL,RANDOLPH RD @ BUSHY RD,39.05668667,-77.08147833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2005,ACUR,4S,WHITE,Warning,22-406(i1),Transportation Article,No,ASIAN,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0566866666667, -77.0814783333333)"
7/12/2017,Jul-17,14:14:00,MCP,"1st district, Rockville",GLASS (*),12000 BLK OF ROCKVILLE PIKE / MONT CROSS,39.05632167,-77.117435,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,1998,CHEV,4S,BLUE,ESERO,61*,,No,BLACK,M,SILVER SPRING,MD,MD,B - Unmarked Patrol,"(39.0563216666667, -77.117435)"
7/12/2017,Jul-17,11:38:00,MCP,"1st district, Rockville",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,12212 ROCKVILLE PIKE,39.05560167,-77.11848,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2014,VOLK,TK,BLACK,Warning,13-411(f),Transportation Article,No,WHITE,M,POTOMAC,MD,MD,A - Marked Patrol,"(39.0556016666667, -77.11848)"
7/12/2017,Jul-17,15:11:00,MCP,"3rd district, Silver Spring",LEFT TURN FROM IMPROPER ROAD POSITION,SB COLUMBIA PIKE @ INDUSTRIAL PKWY,39.05557833,-76.97088333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2011,TOYT,4S,BLACK,Citation,21-601(b),Transportation Article,No,BLACK,F,HYATTSVILLE,MD,MD,A - Marked Patrol,"(39.0555783333333, -76.9708833333333)"
7/12/2017,Jul-17,10:42:00,MCP,"1st district, Rockville",OPERATING UNREGISTERED MOTOR VEHICLE ON HIGHWAY,MONTROSE RD/NORTH FARM LN,39.05494,-77.14644833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2010,HYUNDAI,"SANTA FE, 4DR",BLACK,Citation,13-401(b1),Transportation Article,No,ASIAN,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.05494, -77.1464483333333)"
7/12/2017,Jul-17,10:42:00,MCP,"1st district, Rockville",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,MONTROSE RD/NORTH FARM LN,39.05494,-77.14644833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2010,HYUNDAI,"SANTA FE, 4DR",BLACK,Warning,13-411(f),Transportation Article,No,ASIAN,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.05494, -77.1464483333333)"
7/12/2017,Jul-17,23:03:00,MCP,"2nd district, Bethesda",DRIVING ON HWY. WITH OBSTRUCTED WINDSHIELD VIEW,VEIRS MILL RD/BUSHEY DR,39.054425,-77.07952333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2003,HONDA,CIVIC,BLACK,Warning,21-1104(c),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.054425, -77.0795233333333)"
7/12/2017,Jul-17,9:51:00,MCP,"4th district, Wheaton",DRIVING ON HWY. WITH OBSTRUCTED WINDSHIELD VIEW,RALPH RD / DEWEY RD,39.05394167,-77.08711,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2004,HOND,CIVIC,BLUE,Warning,21-1104(c),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0539416666667, -77.08711)"
7/12/2017,Jul-17,21:54:00,MCP,"2nd district, Bethesda","FAILURE OF DR. TO MAKE LANE CHANGE TO AVAIL. LANE NOT IMMED. ADJ. TO STOPPED EMERG. VEH,",CONNECTICUT AVE/ADAMS DR,39.05345333,-77.07426833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,VA,02 - Automobile,1995,OLDSMOBILE,4D,WHITE,Citation,21-405(e1),Transportation Article,No,HISPANIC,F,FORT BRAGG,NC,XX,A - Marked Patrol,"(39.0534533333333, -77.0742683333333)"
7/12/2017,Jul-17,21:54:00,MCP,"2nd district, Bethesda",DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,CONNECTICUT AVE/ADAMS DR,39.05345333,-77.07426833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,VA,02 - Automobile,1995,OLDSMOBILE,4D,WHITE,Citation,16-101(a),Transportation Article,No,HISPANIC,F,FORT BRAGG,NC,XX,A - Marked Patrol,"(39.0534533333333, -77.0742683333333)"
7/12/2017,Jul-17,21:54:00,MCP,"2nd district, Bethesda",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,CONNECTICUT AVE/ADAMS DR,39.05345333,-77.07426833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,VA,02 - Automobile,1995,OLDSMOBILE,4D,WHITE,Citation,16-112(c),Transportation Article,No,HISPANIC,F,FORT BRAGG,NC,XX,A - Marked Patrol,"(39.0534533333333, -77.0742683333333)"
7/12/2017,Jul-17,6:50:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,N/B GEORGIA AVE @ SHOREFIELD RD,39.05254717,-77.05064333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2004,VOLKS,2DR,GRAY,Warning,21-801.1,Transportation Article,No,BLACK,F,TAKOMA PARK,MD,MD,Q - Marked Laser,"(39.0525471666667, -77.0506433333333)"
7/12/2017,Jul-17,6:50:00,MCP,"4th district, Wheaton",DRIVING VEH IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HWY,N/B GEORGIA AVE @ SHOREFIELD RD,39.05254717,-77.05064333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2004,VOLKS,2DR,GRAY,Warning,21-801(a),Transportation Article,No,BLACK,F,TAKOMA PARK,MD,MD,Q - Marked Laser,"(39.0525471666667, -77.0506433333333)"
7/12/2017,Jul-17,6:50:00,MCP,"4th district, Wheaton",OPER. MOTOR VEH. WITH OPERATOR NOT RESTRAINED BY SEAT BELT,N/B GEORGIA AVE @ SHOREFIELD RD,39.05254717,-77.05064333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2004,VOLKS,2DR,GRAY,Warning,22-412.3(b),Transportation Article,No,BLACK,F,TAKOMA PARK,MD,MD,Q - Marked Laser,"(39.0525471666667, -77.0506433333333)"
7/12/2017,Jul-17,7:15:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,N/B GEORGIA AVE @ SHOREFIELD RD,39.05253033,-77.05065167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2002,FORD,EXPLORER,GRAY,Warning,21-801.1,Transportation Article,No,HISPANIC,F,SILVER SPRING,MD,MD,Q - Marked Laser,"(39.0525303333333, -77.0506516666667)"
7/12/2017,Jul-17,7:04:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,N/B GEORGIA AVE @ SHOREFIELD RD,39.05252983,-77.05059433,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,DC,02 - Automobile,2014,DODGE,GRAND CARAVAN,WHITE,Warning,21-801.1,Transportation Article,No,BLACK,M,"WASHINGTON, DC",DC,DC,Q - Marked Laser,"(39.0525298333333, -77.0505943333333)"
7/12/2017,Jul-17,13:42:00,MCP,"3rd district, Silver Spring",STOP LIGHTS (*),COLUMBIA PIKE / INDUSTRIAL PKWY,39.05252833,-76.97717167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,1998,BMW,328,BLACK,ESERO,64*,,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0525283333333, -76.9771716666667)"
7/12/2017,Jul-17,7:17:00,MCP,"4th district, Wheaton",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 44 MPH IN A POSTED 35 MPH ZONE,GEORGIA AVE AT RT SHOREFIELD RD,39.05250833,-77.05061167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2004,TOYOTA,CAMRY,"BLUE, DARK",Citation,21-801.1,Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0525083333333, -77.0506116666667)"
7/12/2017,Jul-17,7:02:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,GEORGIA AVE AT RT SHOREFIELD RD,39.05250833,-77.05061167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,08 - Recreational Vehicle,2003,ACURA,MDX,GRAY,Warning,21-801.1,Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0525083333333, -77.0506116666667)"
7/12/2017,Jul-17,7:09:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,GEORGIA AVE AT RT SHOREFIELD RD,39.05250833,-77.05061167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,08 - Recreational Vehicle,2008,FORD,EXPLORER,BLACK,Warning,21-801.1,Transportation Article,No,HISPANIC,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0525083333333, -77.0506116666667)"
7/12/2017,Jul-17,7:25:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,GEORGIA AVE AT RT SHOREFIELD RD,39.05250833,-77.05061167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,1994,HONDA,CIVIC,WHITE,Warning,21-801.1,Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,WA,A - Marked Patrol,"(39.0525083333333, -77.0506116666667)"
7/12/2017,Jul-17,7:39:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,GEORGIA AVE AT RT SHOREFIELD RD,39.05250833,-77.05061167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,DC,02 - Automobile,2014,HYUNDAI,SONATA,GRAY,Warning,21-801.1,Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0525083333333, -77.0506116666667)"
7/12/2017,Jul-17,7:24:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,N/B GEORGIA AVE @ SHOREFIELD RD,39.0525,-77.05066017,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2015,CHEV,TRAVERSE,GRAY,Warning,21-801.1,Transportation Article,No,HISPANIC,F,SILVER SPRING,MD,MD,Q - Marked Laser,"(39.0525, -77.0506601666667)"
7/12/2017,Jul-17,7:24:00,MCP,"4th district, Wheaton",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,N/B GEORGIA AVE @ SHOREFIELD RD,39.0525,-77.05066017,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2015,CHEV,TRAVERSE,GRAY,Warning,13-409(b),Transportation Article,No,HISPANIC,F,SILVER SPRING,MD,MD,Q - Marked Laser,"(39.0525, -77.0506601666667)"
7/12/2017,Jul-17,1:58:00,MCP,"2nd district, Bethesda",DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,MONTROSE PKWY AT EAST JEFFERSON ST,39.05149833,-77.12010333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,03 - Station Wagon,1995,VOLVO,850,GRAY,Warning,21-204(b),Transportation Article,No,OTHER,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0514983333333, -77.1201033333333)"
7/12/2017,Jul-17,1:43:00,MCP,"2nd district, Bethesda",DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,MONTROSE PKWY AT EAST JEFFERSON ST,39.05094333,-77.123175,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2006,HONDA,PILOT,GREEN,Warning,21-204(b),Transportation Article,No,ASIAN,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0509433333333, -77.123175)"
7/12/2017,Jul-17,1:25:00,MCP,"2nd district, Bethesda",DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,MONTROSE PKWY AT EAST JEFFERSON ST,39.05087833,-77.123845,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2009,AUDI,A5,RED,Warning,21-204(b),Transportation Article,No,BLACK,F,NORTH BETHESDA,MD,MD,A - Marked Patrol,"(39.0508783333333, -77.123845)"
7/12/2017,Jul-17,1:25:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE IN VIOLATION OF RESTRICTED LICENSE REQUIREMENT,MONTROSE PKWY AT EAST JEFFERSON ST,39.05087833,-77.123845,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2009,AUDI,A5,RED,Warning,16-113(h),Transportation Article,No,BLACK,F,NORTH BETHESDA,MD,MD,A - Marked Patrol,"(39.0508783333333, -77.123845)"
7/12/2017,Jul-17,1:25:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,MONTROSE PKWY AT EAST JEFFERSON ST,39.05087833,-77.123845,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2009,AUDI,A5,RED,Warning,13-401(h),Transportation Article,No,BLACK,F,NORTH BETHESDA,MD,MD,A - Marked Patrol,"(39.0508783333333, -77.123845)"
7/12/2017,Jul-17,20:28:00,MCP,"2nd district, Bethesda",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,ROCKVILLE PIKE @ OLD GEORGETOWN,39.04951,-77.11358333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,NC,02 - Automobile,2014,DODGE,CHALLENGER,BLACK,Citation,13-409(b),Transportation Article,No,BLACK,M,DURHAM,NC,NC,A - Marked Patrol,"(39.04951, -77.1135833333333)"
7/12/2017,Jul-17,20:28:00,MCP,"2nd district, Bethesda",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,ROCKVILLE PIKE @ OLD GEORGETOWN,39.04951,-77.11358333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,NC,02 - Automobile,2014,DODGE,CHALLENGER,BLACK,Citation,13-411(f),Transportation Article,No,BLACK,M,DURHAM,NC,NC,A - Marked Patrol,"(39.04951, -77.1135833333333)"
7/12/2017,Jul-17,20:28:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,ROCKVILLE PIKE @ OLD GEORGETOWN,39.04951,-77.11358333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,NC,02 - Automobile,2014,DODGE,CHALLENGER,BLACK,Citation,13-411(d),Transportation Article,No,BLACK,M,DURHAM,NC,NC,A - Marked Patrol,"(39.04951, -77.1135833333333)"
7/12/2017,Jul-17,20:28:00,MCP,"2nd district, Bethesda",OPERATING UNREGISTERED MOTOR VEHICLE ON HIGHWAY,ROCKVILLE PIKE @ OLD GEORGETOWN,39.04951,-77.11358333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,NC,02 - Automobile,2014,DODGE,CHALLENGER,BLACK,Citation,13-401(b1),Transportation Article,No,BLACK,M,DURHAM,NC,NC,A - Marked Patrol,"(39.04951, -77.1135833333333)"
7/12/2017,Jul-17,20:28:00,MCP,"2nd district, Bethesda",DRIVING UNINSURED VEHICLE,ROCKVILLE PIKE @ OLD GEORGETOWN,39.04951,-77.11358333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,NC,02 - Automobile,2014,DODGE,CHALLENGER,BLACK,Citation,17-107,Transportation Article,No,BLACK,M,DURHAM,NC,NC,A - Marked Patrol,"(39.04951, -77.1135833333333)"
7/12/2017,Jul-17,15:59:00,MCP,"4th district, Wheaton",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,GEORGIA AVE @ PARKER AVE,39.04911833,-77.05176667,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2006,TOYOTA,HIGHLANDER,SILVER,Warning,21-1124.2(d2),Transportation Article,No,OTHER,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0491183333333, -77.0517666666667)"
7/12/2017,Jul-17,14:00:00,MCP,"3rd district, Silver Spring",OPERATING VEHICLE ON HIGHWAY WITH UNAUTHORIZED WINDOW TINTING MATERIAL,5 TREETOP VIEW CT,39.04836333,-76.98200167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2001,SATURN,4D,SILVER,Warning,22-406(i1),Transportation Article,No,BLACK,M,ADELPHI,MD,MD,A - Marked Patrol,"(39.0483633333333, -76.9820016666667)"
7/12/2017,Jul-17,9:12:00,MCP,"4th district, Wheaton",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,GEORGIA AVE / ARCOLA AVE,39.04800833,-77.051885,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,1991,TOYOTA,MR2,RED,Warning,13-409(b),Transportation Article,No,OTHER,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0480083333333, -77.051885)"
7/12/2017,Jul-17,9:12:00,MCP,"4th district, Wheaton",DRIVING ON HWY. WITH OBSTRUCTED WINDSHIELD VIEW,GEORGIA AVE / ARCOLA AVE,39.04800833,-77.051885,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,1991,TOYOTA,MR2,RED,Warning,21-1104(c),Transportation Article,No,OTHER,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0480083333333, -77.051885)"
7/12/2017,Jul-17,9:31:00,MCP,"2nd district, Bethesda",FAILURE TO STOP AT STOP SIGN,MARINELLI RD AND CITADEL AVE,39.04754833,-77.10849667,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2010,CHRYSLER,SEBRING,"BLUE, LIGHT",Citation,21-707(a),Transportation Article,No,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0475483333333, -77.1084966666667)"
7/12/2017,Jul-17,0:04:00,MCP,"3rd district, Silver Spring",FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR,CHERRY HILL RD @ BROADBIRCH DR,39.04732,-76.95225333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2010,CHEVROLET,CORVETTE,RED,Citation,13-411(a),Transportation Article,No,HISPANIC,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(39.04732, -76.9522533333333)"
7/12/2017,Jul-17,0:04:00,MCP,"3rd district, Silver Spring",FAILING TO SECURE CHILD UNDER AGE 8 IN CHILD SAFETY SEAT WHEN TRANSPORTING IN MOTOR VEHICLE,CHERRY HILL RD @ BROADBIRCH DR,39.04732,-76.95225333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2010,CHEVROLET,CORVETTE,RED,Citation,22-412.2(d),Transportation Article,No,HISPANIC,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(39.04732, -76.9522533333333)"
